CurrencyRateID,CurrencyRateDate,FromCurrencyCode,ToCurrencyCode,AverageRate,EndOfDayRate,ModifiedDate
2109,2011-11-09 00:00:00.0000000,"USD","BRL",1.7929,1.7949,2011-11-09 00:00:00.0000000
2110,2011-11-09 00:00:00.0000000,"USD","CAD",1.4770,1.4778,2011-11-09 00:00:00.0000000
2111,2011-11-09 00:00:00.0000000,"USD","CNY",8.2792,8.2803,2011-11-09 00:00:00.0000000
2112,2011-11-09 00:00:00.0000000,"USD","DEM",2.0844,2.0853,2011-11-09 00:00:00.0000000
2113,2011-11-09 00:00:00.0000000,"USD","EUR",1.0658,1.0660,2011-11-09 00:00:00.0000000
2114,2011-11-09 00:00:00.0000000,"USD","FRF",6.9911,6.9919,2011-11-09 00:00:00.0000000
2115,2011-11-09 00:00:00.0000000,"USD","GBP",0.6337,0.6341,2011-11-09 00:00:00.0000000
2116,2011-11-09 00:00:00.0000000,"USD","JPY",105.8229,105.8400,2011-11-09 00:00:00.0000000
2117,2011-11-09 00:00:00.0000000,"USD","MXN",9.4420,9.4440,2011-11-09 00:00:00.0000000
2118,2011-11-09 00:00:00.0000000,"USD","SAR",3.7509,3.7572,2011-11-09 00:00:00.0000000
2119,2011-11-09 00:00:00.0000000,"USD","VEB",673.5000,673.5599,2011-11-09 00:00:00.0000000
2120,2011-11-10 00:00:00.0000000,"USD","ARS",0.9998,0.9990,2011-11-10 00:00:00.0000000
2121,2011-11-10 00:00:00.0000000,"USD","AUD",1.6842,1.6839,2011-11-10 00:00:00.0000000
2122,2011-11-10 00:00:00.0000000,"USD","BRL",1.7889,1.7840,2011-11-10 00:00:00.0000000
2123,2011-11-10 00:00:00.0000000,"USD","CAD",1.4688,1.4610,2011-11-10 00:00:00.0000000
2124,2011-11-10 00:00:00.0000000,"USD","CNY",8.2798,8.2789,2011-11-10 00:00:00.0000000
2125,2011-11-10 00:00:00.0000000,"USD","DEM",2.1240,2.1232,2011-11-10 00:00:00.0000000
2126,2011-11-10 00:00:00.0000000,"USD","EUR",1.0861,1.0854,2011-11-10 00:00:00.0000000
2127,2011-11-10 00:00:00.0000000,"USD","FRF",7.1241,7.1238,2011-11-10 00:00:00.0000000
2128,2011-11-10 00:00:00.0000000,"USD","GBP",0.6326,0.6321,2011-11-10 00:00:00.0000000
2129,2011-11-10 00:00:00.0000000,"USD","JPY",105.9539,105.9360,2011-11-10 00:00:00.0000000
2130,2011-11-10 00:00:00.0000000,"USD","MXN",9.4070,9.4060,2011-11-10 00:00:00.0000000
2131,2011-11-10 00:00:00.0000000,"USD","SAR",3.7509,3.7456,2011-11-10 00:00:00.0000000
2132,2011-11-10 00:00:00.0000000,"USD","VEB",674.3000,674.2100,2011-11-10 00:00:00.0000000
2133,2011-11-11 00:00:00.0000000,"USD","ARS",0.9998,1.0001,2011-11-11 00:00:00.0000000
2134,2011-11-11 00:00:00.0000000,"USD","AUD",1.7023,1.7028,2011-11-11 00:00:00.0000000
2135,2011-11-11 00:00:00.0000000,"USD","BRL",1.8037,1.8069,2011-11-11 00:00:00.0000000
2136,2011-11-11 00:00:00.0000000,"USD","CAD",1.4758,1.4782,2011-11-11 00:00:00.0000000
2137,2011-11-11 00:00:00.0000000,"USD","CNY",8.2803,8.2806,2011-11-11 00:00:00.0000000
2138,2011-11-11 00:00:00.0000000,"USD","DEM",2.1179,2.1181,2011-11-11 00:00:00.0000000
2139,2011-11-11 00:00:00.0000000,"USD","EUR",1.0829,1.0833,2011-11-11 00:00:00.0000000
2140,2011-11-11 00:00:00.0000000,"USD","FRF",7.1031,7.1033,2011-11-11 00:00:00.0000000
2141,2011-11-11 00:00:00.0000000,"USD","GBP",0.6348,0.6352,2011-11-11 00:00:00.0000000
2142,2011-11-11 00:00:00.0000000,"USD","JPY",106.3220,106.3740,2011-11-11 00:00:00.0000000
2143,2011-11-11 00:00:00.0000000,"USD","MXN",9.4202,9.4239,2011-11-11 00:00:00.0000000
2144,2011-11-11 00:00:00.0000000,"USD","SAR",3.7507,3.7563,2011-11-11 00:00:00.0000000
2145,2011-11-11 00:00:00.0000000,"USD","VEB",675.0000,675.0800,2011-11-11 00:00:00.0000000
2146,2011-11-12 00:00:00.0000000,"USD","ARS",0.9998,0.9990,2011-11-12 00:00:00.0000000
2147,2011-11-12 00:00:00.0000000,"USD","AUD",1.6999,1.6998,2011-11-12 00:00:00.0000000
2148,2011-11-12 00:00:00.0000000,"USD","BRL",1.8067,1.7980,2011-11-12 00:00:00.0000000
2149,2011-11-12 00:00:00.0000000,"USD","CAD",1.4772,1.4685,2011-11-12 00:00:00.0000000
2150,2011-11-12 00:00:00.0000000,"USD","CNY",8.2805,8.2799,2011-11-12 00:00:00.0000000
2151,2011-11-12 00:00:00.0000000,"USD","DEM",2.1509,2.1499,2011-11-12 00:00:00.0000000
2152,2011-11-12 00:00:00.0000000,"USD","EUR",1.0996,1.0990,2011-11-12 00:00:00.0000000
2153,2011-11-12 00:00:00.0000000,"USD","FRF",7.2137,7.2131,2011-11-12 00:00:00.0000000
2154,2011-11-12 00:00:00.0000000,"USD","GBP",0.6360,0.6352,2011-11-12 00:00:00.0000000
2155,2011-11-12 00:00:00.0000000,"USD","JPY",106.4170,106.3740,2011-11-12 00:00:00.0000000
2156,2011-11-12 00:00:00.0000000,"USD","MXN",9.4329,9.4280,2011-11-12 00:00:00.0000000
2157,2011-11-12 00:00:00.0000000,"USD","SAR",3.7507,3.7482,2011-11-12 00:00:00.0000000
2158,2011-11-12 00:00:00.0000000,"USD","VEB",675.7500,675.6799,2011-11-12 00:00:00.0000000
2159,2011-11-13 00:00:00.0000000,"USD","ARS",0.9992,0.9998,2011-11-13 00:00:00.0000000
2160,2011-11-13 00:00:00.0000000,"USD","AUD",1.7146,1.7154,2011-11-13 00:00:00.0000000
2161,2011-11-13 00:00:00.0000000,"USD","BRL",1.8060,1.8100,2011-11-13 00:00:00.0000000
2162,2011-11-13 00:00:00.0000000,"USD","CAD",1.4806,1.4906,2011-11-13 00:00:00.0000000
2163,2011-11-13 00:00:00.0000000,"USD","CNY",8.2806,8.2811,2011-11-13 00:00:00.0000000
2164,2011-11-13 00:00:00.0000000,"USD","DEM",2.1465,2.1474,2011-11-13 00:00:00.0000000
2165,2011-11-13 00:00:00.0000000,"USD","EUR",1.0974,1.0984,2011-11-13 00:00:00.0000000
2166,2011-11-13 00:00:00.0000000,"USD","FRF",7.1993,7.2000,2011-11-13 00:00:00.0000000
2167,2011-11-13 00:00:00.0000000,"USD","GBP",0.6444,0.6452,2011-11-13 00:00:00.0000000
2168,2011-11-13 00:00:00.0000000,"USD","JPY",108.1790,108.2320,2011-11-13 00:00:00.0000000
2169,2011-11-13 00:00:00.0000000,"USD","MXN",9.3970,9.4049,2011-11-13 00:00:00.0000000
2170,2011-11-13 00:00:00.0000000,"USD","SAR",3.7507,3.7578,2011-11-13 00:00:00.0000000
2171,2011-11-13 00:00:00.0000000,"USD","VEB",675.7599,675.7999,2011-11-13 00:00:00.0000000
2172,2011-11-14 00:00:00.0000000,"USD","ARS",0.9992,0.9989,2011-11-14 00:00:00.0000000
2173,2011-11-14 00:00:00.0000000,"USD","AUD",1.7146,1.7142,2011-11-14 00:00:00.0000000
2174,2011-11-14 00:00:00.0000000,"USD","BRL",1.8069,1.8060,2011-11-14 00:00:00.0000000
2175,2011-11-14 00:00:00.0000000,"USD","CAD",1.4807,1.4765,2011-11-14 00:00:00.0000000
2176,2011-11-14 00:00:00.0000000,"USD","CNY",8.2803,8.2796,2011-11-14 00:00:00.0000000
2177,2011-11-14 00:00:00.0000000,"USD","DEM",2.1453,2.1446,2011-11-14 00:00:00.0000000
2178,2011-11-14 00:00:00.0000000,"USD","EUR",1.0969,1.0964,2011-11-14 00:00:00.0000000
2179,2011-11-14 00:00:00.0000000,"USD","FRF",7.1948,7.1947,2011-11-14 00:00:00.0000000
2180,2011-11-14 00:00:00.0000000,"USD","GBP",0.6444,0.6443,2011-11-14 00:00:00.0000000
2181,2011-11-14 00:00:00.0000000,"USD","JPY",108.2000,108.1640,2011-11-14 00:00:00.0000000
2182,2011-11-14 00:00:00.0000000,"USD","MXN",9.3970,9.3910,2011-11-14 00:00:00.0000000
2183,2011-11-14 00:00:00.0000000,"USD","SAR",3.7507,3.7425,2011-11-14 00:00:00.0000000
2184,2011-11-14 00:00:00.0000000,"USD","VEB",675.7599,675.6799,2011-11-14 00:00:00.0000000
2185,2011-11-15 00:00:00.0000000,"USD","ARS",0.9992,1.0001,2011-11-15 00:00:00.0000000
2186,2011-11-15 00:00:00.0000000,"USD","AUD",1.7097,1.7098,2011-11-15 00:00:00.0000000
2187,2011-11-15 00:00:00.0000000,"USD","BRL",1.8069,1.8140,2011-11-15 00:00:00.0000000
2188,2011-11-15 00:00:00.0000000,"USD","CAD",1.4804,1.4896,2011-11-15 00:00:00.0000000
2189,2011-11-15 00:00:00.0000000,"USD","CNY",8.2806,8.2807,2011-11-15 00:00:00.0000000
2190,2011-11-15 00:00:00.0000000,"USD","DEM",2.1463,2.1465,2011-11-15 00:00:00.0000000
2191,2011-11-15 00:00:00.0000000,"USD","EUR",1.0974,1.0980,2011-11-15 00:00:00.0000000
2192,2011-11-15 00:00:00.0000000,"USD","FRF",7.1988,7.1997,2011-11-15 00:00:00.0000000
2193,2011-11-15 00:00:00.0000000,"USD","GBP",0.6442,0.6452,2011-11-15 00:00:00.0000000
2194,2011-11-15 00:00:00.0000000,"USD","JPY",107.9260,107.9860,2011-11-15 00:00:00.0000000
2195,2011-11-15 00:00:00.0000000,"USD","MXN",9.3970,9.4060,2011-11-15 00:00:00.0000000
2196,2011-11-15 00:00:00.0000000,"USD","SAR",3.7507,3.7517,2011-11-15 00:00:00.0000000
2197,2011-11-15 00:00:00.0000000,"USD","VEB",675.7599,675.7899,2011-11-15 00:00:00.0000000
2198,2011-11-16 00:00:00.0000000,"USD","ARS",0.9992,0.9987,2011-11-16 00:00:00.0000000
2199,2011-11-16 00:00:00.0000000,"USD","AUD",1.7153,1.7148,2011-11-16 00:00:00.0000000
2200,2011-11-16 00:00:00.0000000,"USD","BRL",1.8069,1.8049,2011-11-16 00:00:00.0000000
2201,2011-11-16 00:00:00.0000000,"USD","CAD",1.4787,1.4733,2011-11-16 00:00:00.0000000
2202,2011-11-16 00:00:00.0000000,"USD","CNY",8.2806,8.2797,2011-11-16 00:00:00.0000000
2203,2011-11-16 00:00:00.0000000,"USD","DEM",2.1362,2.1358,2011-11-16 00:00:00.0000000
2204,2011-11-16 00:00:00.0000000,"USD","EUR",1.0922,1.0914,2011-11-16 00:00:00.0000000
2205,2011-11-16 00:00:00.0000000,"USD","FRF",7.1646,7.1638,2011-11-16 00:00:00.0000000
2206,2011-11-16 00:00:00.0000000,"USD","GBP",0.6441,0.6433,2011-11-16 00:00:00.0000000
2207,2011-11-16 00:00:00.0000000,"USD","JPY",108.8289,108.8259,2011-11-16 00:00:00.0000000
2208,2011-11-16 00:00:00.0000000,"USD","MXN",9.3295,9.3290,2011-11-16 00:00:00.0000000
2209,2011-11-16 00:00:00.0000000,"USD","SAR",3.7507,3.7482,2011-11-16 00:00:00.0000000
2210,2011-11-16 00:00:00.0000000,"USD","VEB",675.7599,675.6599,2011-11-16 00:00:00.0000000
2211,2011-11-17 00:00:00.0000000,"USD","ARS",0.9998,1.0004,2011-11-17 00:00:00.0000000
2212,2011-11-17 00:00:00.0000000,"USD","AUD",1.7105,1.7113,2011-11-17 00:00:00.0000000
2213,2011-11-17 00:00:00.0000000,"USD","BRL",1.8040,1.8089,2011-11-17 00:00:00.0000000
2214,2011-11-17 00:00:00.0000000,"USD","CAD",1.4851,1.4874,2011-11-17 00:00:00.0000000
2215,2011-11-17 00:00:00.0000000,"USD","CNY",8.2806,8.2807,2011-11-17 00:00:00.0000000
2216,2011-11-17 00:00:00.0000000,"USD","DEM",2.1530,2.1537,2011-11-17 00:00:00.0000000
2217,2011-11-17 00:00:00.0000000,"USD","EUR",1.1008,1.1016,2011-11-17 00:00:00.0000000
2218,2011-11-17 00:00:00.0000000,"USD","FRF",7.2210,7.2214,2011-11-17 00:00:00.0000000
2219,2011-11-17 00:00:00.0000000,"USD","GBP",0.6412,0.6414,2011-11-17 00:00:00.0000000
2220,2011-11-17 00:00:00.0000000,"USD","JPY",108.5600,108.6149,2011-11-17 00:00:00.0000000
2221,2011-11-17 00:00:00.0000000,"USD","MXN",9.3466,9.3469,2011-11-17 00:00:00.0000000
2222,2011-11-17 00:00:00.0000000,"USD","SAR",3.7507,3.7583,2011-11-17 00:00:00.0000000
2223,2011-11-17 00:00:00.0000000,"USD","VEB",676.5000,676.5199,2011-11-17 00:00:00.0000000
2224,2011-11-18 00:00:00.0000000,"USD","ARS",0.9998,0.9998,2011-11-18 00:00:00.0000000
2225,2011-11-18 00:00:00.0000000,"USD","AUD",1.6889,1.6888,2011-11-18 00:00:00.0000000
2226,2011-11-18 00:00:00.0000000,"USD","BRL",1.8159,1.8129,2011-11-18 00:00:00.0000000
2227,2011-11-18 00:00:00.0000000,"USD","CAD",1.4935,1.4840,2011-11-18 00:00:00.0000000
2228,2011-11-18 00:00:00.0000000,"USD","CNY",8.2806,8.2799,2011-11-18 00:00:00.0000000
2229,2011-11-18 00:00:00.0000000,"USD","DEM",2.1855,2.1848,2011-11-18 00:00:00.0000000
2230,2011-11-18 00:00:00.0000000,"USD","EUR",1.1173,1.1169,2011-11-18 00:00:00.0000000
2231,2011-11-18 00:00:00.0000000,"USD","FRF",7.3300,7.3291,2011-11-18 00:00:00.0000000
2232,2011-11-18 00:00:00.0000000,"USD","GBP",0.6402,0.6401,2011-11-18 00:00:00.0000000
2233,2011-11-18 00:00:00.0000000,"USD","JPY",109.1110,109.1040,2011-11-18 00:00:00.0000000
2234,2011-11-18 00:00:00.0000000,"USD","MXN",9.3965,9.3879,2011-11-18 00:00:00.0000000
2235,2011-11-18 00:00:00.0000000,"USD","SAR",3.7505,3.7475,2011-11-18 00:00:00.0000000
2236,2011-11-18 00:00:00.0000000,"USD","VEB",676.5000,676.3999,2011-11-18 00:00:00.0000000
2237,2011-11-19 00:00:00.0000000,"USD","ARS",0.9998,1.0004,2011-11-19 00:00:00.0000000
2238,2011-11-19 00:00:00.0000000,"USD","AUD",1.6922,1.6931,2011-11-19 00:00:00.0000000
2239,2011-11-19 00:00:00.0000000,"USD","BRL",1.8120,1.8149,2011-11-19 00:00:00.0000000
2240,2011-11-19 00:00:00.0000000,"USD","CAD",1.4971,1.5022,2011-11-19 00:00:00.0000000
2241,2011-11-19 00:00:00.0000000,"USD","CNY",8.2806,8.2812,2011-11-19 00:00:00.0000000
2242,2011-11-19 00:00:00.0000000,"USD","DEM",2.1970,2.1977,2011-11-19 00:00:00.0000000
2243,2011-11-19 00:00:00.0000000,"USD","EUR",1.1233,1.1243,2011-11-19 00:00:00.0000000
2244,2011-11-19 00:00:00.0000000,"USD","FRF",7.3685,7.3689,2011-11-19 00:00:00.0000000
2245,2011-11-19 00:00:00.0000000,"USD","GBP",0.6489,0.6492,2011-11-19 00:00:00.0000000
2246,2011-11-19 00:00:00.0000000,"USD","JPY",108.1580,108.2189,2011-11-19 00:00:00.0000000
2247,2011-11-19 00:00:00.0000000,"USD","MXN",9.4288,9.4299,2011-11-19 00:00:00.0000000
2248,2011-11-19 00:00:00.0000000,"USD","SAR",3.7505,3.7530,2011-11-19 00:00:00.0000000
2249,2011-11-19 00:00:00.0000000,"USD","VEB",677.0000,677.0099,2011-11-19 00:00:00.0000000
2250,2011-11-20 00:00:00.0000000,"USD","ARS",0.9993,0.9986,2011-11-20 00:00:00.0000000
2251,2011-11-20 00:00:00.0000000,"USD","AUD",1.6763,1.6755,2011-11-20 00:00:00.0000000
2252,2011-11-20 00:00:00.0000000,"USD","BRL",1.8009,1.7920,2011-11-20 00:00:00.0000000
2253,2011-11-20 00:00:00.0000000,"USD","CAD",1.4904,1.4846,2011-11-20 00:00:00.0000000
2254,2011-11-20 00:00:00.0000000,"USD","CNY",8.2806,8.2804,2011-11-20 00:00:00.0000000
2255,2011-11-20 00:00:00.0000000,"USD","DEM",2.1789,2.1781,2011-11-20 00:00:00.0000000
2256,2011-11-20 00:00:00.0000000,"USD","EUR",1.1141,1.1137,2011-11-20 00:00:00.0000000
2257,2011-11-20 00:00:00.0000000,"USD","FRF",7.3079,7.3079,2011-11-20 00:00:00.0000000
2258,2011-11-20 00:00:00.0000000,"USD","GBP",0.6545,0.6540,2011-11-20 00:00:00.0000000
2259,2011-11-20 00:00:00.0000000,"USD","JPY",108.5630,108.5470,2011-11-20 00:00:00.0000000
2260,2011-11-20 00:00:00.0000000,"USD","MXN",9.4680,9.4659,2011-11-20 00:00:00.0000000
2261,2011-11-20 00:00:00.0000000,"USD","SAR",3.7505,3.7498,2011-11-20 00:00:00.0000000
2262,2011-11-20 00:00:00.0000000,"USD","VEB",677.6499,677.5800,2011-11-20 00:00:00.0000000
2263,2011-11-21 00:00:00.0000000,"USD","ARS",0.9993,1.0001,2011-11-21 00:00:00.0000000
2264,2011-11-21 00:00:00.0000000,"USD","AUD",1.6763,1.6770,2011-11-21 00:00:00.0000000
2265,2011-11-21 00:00:00.0000000,"USD","BRL",1.8020,1.8020,2011-11-21 00:00:00.0000000
2266,2011-11-21 00:00:00.0000000,"USD","CAD",1.4904,1.4953,2011-11-21 00:00:00.0000000
2267,2011-11-21 00:00:00.0000000,"USD","CNY",8.2806,8.2809,2011-11-21 00:00:00.0000000
2268,2011-11-21 00:00:00.0000000,"USD","DEM",2.1797,2.1800,2011-11-21 00:00:00.0000000
2269,2011-11-21 00:00:00.0000000,"USD","EUR",1.1145,1.1150,2011-11-21 00:00:00.0000000
2270,2011-11-21 00:00:00.0000000,"USD","FRF",7.3102,7.3106,2011-11-21 00:00:00.0000000
2271,2011-11-21 00:00:00.0000000,"USD","GBP",0.6532,0.6542,2011-11-21 00:00:00.0000000
2272,2011-11-21 00:00:00.0000000,"USD","JPY",108.9300,109.0150,2011-11-21 00:00:00.0000000
2273,2011-11-21 00:00:00.0000000,"USD","MXN",9.4680,9.4700,2011-11-21 00:00:00.0000000
2274,2011-11-21 00:00:00.0000000,"USD","SAR",3.7505,3.7538,2011-11-21 00:00:00.0000000
2275,2011-11-21 00:00:00.0000000,"USD","VEB",677.6499,677.7400,2011-11-21 00:00:00.0000000
2276,2011-11-22 00:00:00.0000000,"USD","ARS",0.9993,0.9983,2011-11-22 00:00:00.0000000
2277,2011-11-22 00:00:00.0000000,"USD","AUD",1.6761,1.6757,2011-11-22 00:00:00.0000000
2278,2011-11-22 00:00:00.0000000,"USD","BRL",1.8020,1.8009,2011-11-22 00:00:00.0000000
2279,2011-11-22 00:00:00.0000000,"USD","CAD",1.4916,1.4892,2011-11-22 00:00:00.0000000
2280,2011-11-22 00:00:00.0000000,"USD","CNY",8.2806,8.2800,2011-11-22 00:00:00.0000000
2281,2011-11-22 00:00:00.0000000,"USD","DEM",2.1806,2.1802,2011-11-22 00:00:00.0000000
2282,2011-11-22 00:00:00.0000000,"USD","EUR",1.1150,1.1141,2011-11-22 00:00:00.0000000
2283,2011-11-22 00:00:00.0000000,"USD","FRF",7.3136,7.3132,2011-11-22 00:00:00.0000000
2284,2011-11-22 00:00:00.0000000,"USD","GBP",0.6544,0.6543,2011-11-22 00:00:00.0000000
2285,2011-11-22 00:00:00.0000000,"USD","JPY",108.5990,108.5710,2011-11-22 00:00:00.0000000
2286,2011-11-22 00:00:00.0000000,"USD","MXN",9.4680,9.4619,2011-11-22 00:00:00.0000000
2287,2011-11-22 00:00:00.0000000,"USD","SAR",3.7505,3.7467,2011-11-22 00:00:00.0000000
2288,2011-11-22 00:00:00.0000000,"USD","VEB",677.6499,677.5800,2011-11-22 00:00:00.0000000
2289,2011-11-23 00:00:00.0000000,"USD","ARS",0.9998,1.0004,2011-11-23 00:00:00.0000000
2290,2011-11-23 00:00:00.0000000,"USD","AUD",1.7177,1.7178,2011-11-23 00:00:00.0000000
2291,2011-11-23 00:00:00.0000000,"USD","BRL",1.8080,1.8089,2011-11-23 00:00:00.0000000
2292,2011-11-23 00:00:00.0000000,"USD","CAD",1.4924,1.4942,2011-11-23 00:00:00.0000000
2293,2011-11-23 00:00:00.0000000,"USD","CNY",8.2805,8.2810,2011-11-23 00:00:00.0000000
2294,2011-11-23 00:00:00.0000000,"USD","DEM",2.1772,2.1778,2011-11-23 00:00:00.0000000
2295,2011-11-23 00:00:00.0000000,"USD","EUR",1.1132,1.1135,2011-11-23 00:00:00.0000000
2296,2011-11-23 00:00:00.0000000,"USD","FRF",7.3023,7.3026,2011-11-23 00:00:00.0000000
2297,2011-11-23 00:00:00.0000000,"USD","GBP",0.6528,0.6532,2011-11-23 00:00:00.0000000
2298,2011-11-23 00:00:00.0000000,"USD","JPY",109.1160,109.2159,2011-11-23 00:00:00.0000000
2299,2011-11-23 00:00:00.0000000,"USD","MXN",9.4923,9.4930,2011-11-23 00:00:00.0000000
2300,2011-11-23 00:00:00.0000000,"USD","SAR",3.7503,3.7595,2011-11-23 00:00:00.0000000
2301,2011-11-23 00:00:00.0000000,"USD","VEB",677.7100,677.7300,2011-11-23 00:00:00.0000000
2302,2011-11-24 00:00:00.0000000,"USD","ARS",0.9998,0.9991,2011-11-24 00:00:00.0000000
2303,2011-11-24 00:00:00.0000000,"USD","AUD",1.7135,1.7129,2011-11-24 00:00:00.0000000
2304,2011-11-24 00:00:00.0000000,"USD","BRL",1.8120,1.8040,2011-11-24 00:00:00.0000000
2305,2011-11-24 00:00:00.0000000,"USD","CAD",1.4916,1.4823,2011-11-24 00:00:00.0000000
2306,2011-11-24 00:00:00.0000000,"USD","CNY",8.2797,8.2788,2011-11-24 00:00:00.0000000
2307,2011-11-24 00:00:00.0000000,"USD","DEM",2.1558,2.1551,2011-11-24 00:00:00.0000000
2308,2011-11-24 00:00:00.0000000,"USD","EUR",1.1022,1.1020,2011-11-24 00:00:00.0000000
2309,2011-11-24 00:00:00.0000000,"USD","FRF",7.2302,7.2295,2011-11-24 00:00:00.0000000
2310,2011-11-24 00:00:00.0000000,"USD","GBP",0.6532,0.6529,2011-11-24 00:00:00.0000000
2311,2011-11-24 00:00:00.0000000,"USD","JPY",109.2650,109.2000,2011-11-24 00:00:00.0000000
2312,2011-11-24 00:00:00.0000000,"USD","MXN",9.5228,9.5220,2011-11-24 00:00:00.0000000
2313,2011-11-24 00:00:00.0000000,"USD","SAR",3.7503,3.7410,2011-11-24 00:00:00.0000000
2314,2011-11-24 00:00:00.0000000,"USD","VEB",677.7500,677.6599,2011-11-24 00:00:00.0000000
2315,2011-11-25 00:00:00.0000000,"USD","ARS",0.9998,1.0004,2011-11-25 00:00:00.0000000
2316,2011-11-25 00:00:00.0000000,"USD","AUD",1.7197,1.7205,2011-11-25 00:00:00.0000000
2317,2011-11-25 00:00:00.0000000,"USD","BRL",1.8200,1.8260,2011-11-25 00:00:00.0000000
2318,2011-11-25 00:00:00.0000000,"USD","CAD",1.4936,1.4973,2011-11-25 00:00:00.0000000
2319,2011-11-25 00:00:00.0000000,"USD","CNY",8.2792,8.2796,2011-11-25 00:00:00.0000000
2320,2011-11-25 00:00:00.0000000,"USD","DEM",2.1573,2.1575,2011-11-25 00:00:00.0000000
2321,2011-11-25 00:00:00.0000000,"USD","EUR",1.1030,1.1039,2011-11-25 00:00:00.0000000
2322,2011-11-25 00:00:00.0000000,"USD","FRF",7.2351,7.2355,2011-11-25 00:00:00.0000000
2323,2011-11-25 00:00:00.0000000,"USD","GBP",0.6620,0.6629,2011-11-25 00:00:00.0000000
2324,2011-11-25 00:00:00.0000000,"USD","JPY",109.5639,109.6400,2011-11-25 00:00:00.0000000
2325,2011-11-25 00:00:00.0000000,"USD","MXN",9.6265,9.6340,2011-11-25 00:00:00.0000000
2326,2011-11-25 00:00:00.0000000,"USD","SAR",3.7505,3.7582,2011-11-25 00:00:00.0000000
2327,2011-11-25 00:00:00.0000000,"USD","VEB",678.0000,678.0499,2011-11-25 00:00:00.0000000
2328,2011-11-26 00:00:00.0000000,"USD","ARS",0.9998,0.9998,2011-11-26 00:00:00.0000000
2329,2011-11-26 00:00:00.0000000,"USD","AUD",1.7245,1.7237,2011-11-26 00:00:00.0000000
2330,2011-11-26 00:00:00.0000000,"USD","BRL",1.8240,1.8149,2011-11-26 00:00:00.0000000
2331,2011-11-26 00:00:00.0000000,"USD","CAD",1.4884,1.4866,2011-11-26 00:00:00.0000000
2332,2011-11-26 00:00:00.0000000,"USD","CNY",8.2789,8.2781,2011-11-26 00:00:00.0000000
2333,2011-11-26 00:00:00.0000000,"USD","DEM",2.1701,2.1699,2011-11-26 00:00:00.0000000
2334,2011-11-26 00:00:00.0000000,"USD","EUR",1.1095,1.1089,2011-11-26 00:00:00.0000000
2335,2011-11-26 00:00:00.0000000,"USD","FRF",7.2782,7.2781,2011-11-26 00:00:00.0000000
2336,2011-11-26 00:00:00.0000000,"USD","GBP",0.6646,0.6640,2011-11-26 00:00:00.0000000
2337,2011-11-26 00:00:00.0000000,"USD","JPY",108.5900,108.5460,2011-11-26 00:00:00.0000000
2338,2011-11-26 00:00:00.0000000,"USD","MXN",9.5770,9.5719,2011-11-26 00:00:00.0000000
2339,2011-11-26 00:00:00.0000000,"USD","SAR",3.7505,3.7420,2011-11-26 00:00:00.0000000
2340,2011-11-26 00:00:00.0000000,"USD","VEB",679.3000,679.2000,2011-11-26 00:00:00.0000000
2341,2011-11-27 00:00:00.0000000,"USD","ARS",0.9993,1.0002,2011-11-27 00:00:00.0000000
2342,2011-11-27 00:00:00.0000000,"USD","AUD",1.7253,1.7254,2011-11-27 00:00:00.0000000
2343,2011-11-27 00:00:00.0000000,"USD","BRL",1.8359,1.8410,2011-11-27 00:00:00.0000000
2344,2011-11-27 00:00:00.0000000,"USD","CAD",1.4864,1.4882,2011-11-27 00:00:00.0000000
2345,2011-11-27 00:00:00.0000000,"USD","CNY",8.2786,8.2794,2011-11-27 00:00:00.0000000
2346,2011-11-27 00:00:00.0000000,"USD","DEM",2.1282,2.1286,2011-11-27 00:00:00.0000000
2347,2011-11-27 00:00:00.0000000,"USD","EUR",1.0881,1.0882,2011-11-27 00:00:00.0000000
2348,2011-11-27 00:00:00.0000000,"USD","FRF",7.1376,7.1383,2011-11-27 00:00:00.0000000
2349,2011-11-27 00:00:00.0000000,"USD","GBP",0.6592,0.6596,2011-11-27 00:00:00.0000000
2350,2011-11-27 00:00:00.0000000,"USD","JPY",108.5900,108.6740,2011-11-27 00:00:00.0000000
2351,2011-11-27 00:00:00.0000000,"USD","MXN",9.5899,9.5980,2011-11-27 00:00:00.0000000
2352,2011-11-27 00:00:00.0000000,"USD","SAR",3.7505,3.7580,2011-11-27 00:00:00.0000000
2353,2011-11-27 00:00:00.0000000,"USD","VEB",679.3999,679.4199,2011-11-27 00:00:00.0000000
2354,2011-11-28 00:00:00.0000000,"USD","ARS",0.9993,0.9991,2011-11-28 00:00:00.0000000
2355,2011-11-28 00:00:00.0000000,"USD","AUD",1.7241,1.7239,2011-11-28 00:00:00.0000000
2356,2011-11-28 00:00:00.0000000,"USD","BRL",1.8390,1.8340,2011-11-28 00:00:00.0000000
2357,2011-11-28 00:00:00.0000000,"USD","CAD",1.4864,1.4785,2011-11-28 00:00:00.0000000
2358,2011-11-28 00:00:00.0000000,"USD","CNY",8.2786,8.2779,2011-11-28 00:00:00.0000000
2359,2011-11-28 00:00:00.0000000,"USD","DEM",2.1273,2.1267,2011-11-28 00:00:00.0000000
2360,2011-11-28 00:00:00.0000000,"USD","EUR",1.0876,1.0867,2011-11-28 00:00:00.0000000
2361,2011-11-28 00:00:00.0000000,"USD","FRF",7.1345,7.1338,2011-11-28 00:00:00.0000000
