PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ShipMethodID,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue,ModifiedDate
1329,4,4,255,1664,3,2013-12-04 00:00:00.0000000,2013-12-13 00:00:00.0000000,14628.0750,1170.2460,365.7019,16164.0229,2013-12-13 00:00:00.0000000
1330,4,4,256,1678,3,2013-12-04 00:00:00.0000000,2013-12-13 00:00:00.0000000,58685.5500,4694.8440,1467.1388,64847.5328,2013-12-13 00:00:00.0000000
1331,4,4,259,1616,5,2013-12-04 00:00:00.0000000,2013-12-13 00:00:00.0000000,563.5665,45.0853,14.0892,622.7410,2013-12-13 00:00:00.0000000
1332,4,4,260,1492,5,2013-12-04 00:00:00.0000000,2013-12-13 00:00:00.0000000,272.7585,21.8207,6.8190,301.3982,2013-12-13 00:00:00.0000000
1333,4,4,250,1602,5,2013-12-04 00:00:00.0000000,2013-12-13 00:00:00.0000000,1525.2300,122.0184,38.1308,1685.3792,2013-12-13 00:00:00.0000000
1334,4,4,254,1540,4,2013-12-04 00:00:00.0000000,2013-12-13 00:00:00.0000000,260.1585,20.8127,6.5040,287.4752,2013-12-13 00:00:00.0000000
1335,4,4,257,1628,5,2013-12-04 00:00:00.0000000,2013-12-13 00:00:00.0000000,34644.2250,2771.5380,866.1056,38281.8686,2013-12-13 00:00:00.0000000
1336,4,4,261,1604,4,2013-12-04 00:00:00.0000000,2013-12-13 00:00:00.0000000,1839.5055,147.1604,45.9876,2032.6535,2013-12-13 00:00:00.0000000
1337,4,4,251,1690,5,2013-12-04 00:00:00.0000000,2013-12-13 00:00:00.0000000,146.2860,11.7029,3.6572,161.6461,2013-12-13 00:00:00.0000000
1338,4,4,253,1566,5,2013-12-04 00:00:00.0000000,2013-12-13 00:00:00.0000000,102.5640,8.2051,2.5641,113.3332,2013-12-13 00:00:00.0000000
1339,4,4,255,1698,5,2013-12-04 00:00:00.0000000,2013-12-13 00:00:00.0000000,150.7905,12.0632,3.7698,166.6235,2013-12-13 00:00:00.0000000
1340,4,4,256,1560,5,2013-12-04 00:00:00.0000000,2013-12-13 00:00:00.0000000,13669.4250,1093.5540,341.7356,15104.7146,2013-12-13 00:00:00.0000000
1341,4,4,259,1692,5,2013-12-05 00:00:00.0000000,2013-12-14 00:00:00.0000000,9948.3300,795.8664,248.7083,10992.9047,2013-12-14 00:00:00.0000000
1342,4,4,260,1696,4,2013-12-05 00:00:00.0000000,2013-12-14 00:00:00.0000000,34118.7000,2729.4960,852.9675,37701.1635,2013-12-14 00:00:00.0000000
1343,4,4,258,1504,1,2013-12-05 00:00:00.0000000,2013-12-14 00:00:00.0000000,551.8800,44.1504,13.7970,609.8274,2013-12-14 00:00:00.0000000
1344,4,4,254,1544,1,2013-12-05 00:00:00.0000000,2013-12-14 00:00:00.0000000,3811.5000,304.9200,95.2875,4211.7075,2013-12-14 00:00:00.0000000
1345,4,4,257,1530,2,2013-12-05 00:00:00.0000000,2013-12-14 00:00:00.0000000,28072.2750,2245.7820,701.8069,31019.8639,2013-12-14 00:00:00.0000000
1346,4,4,261,1508,1,2013-12-05 00:00:00.0000000,2013-12-14 00:00:00.0000000,37312.2750,2984.9820,932.8069,41230.0639,2013-12-14 00:00:00.0000000
1347,4,4,251,1694,1,2013-12-05 00:00:00.0000000,2013-12-14 00:00:00.0000000,7623.0000,609.8400,190.5750,8423.4150,2013-12-14 00:00:00.0000000
1348,4,4,253,1624,2,2013-12-05 00:00:00.0000000,2013-12-14 00:00:00.0000000,28297.5000,2263.8000,707.4375,31268.7375,2013-12-14 00:00:00.0000000
1349,4,4,255,1548,2,2013-12-05 00:00:00.0000000,2013-12-14 00:00:00.0000000,59.9445,4.7956,1.4986,66.2387,2013-12-14 00:00:00.0000000
1350,4,4,256,1598,4,2013-12-05 00:00:00.0000000,2013-12-14 00:00:00.0000000,345.5550,27.6444,8.6389,381.8383,2013-12-14 00:00:00.0000000
1351,4,4,252,1658,5,2013-12-05 00:00:00.0000000,2013-12-14 00:00:00.0000000,43878.4500,3510.2760,1096.9613,48485.6873,2013-12-14 00:00:00.0000000
1352,4,4,260,1536,4,2013-12-05 00:00:00.0000000,2013-12-14 00:00:00.0000000,272.1285,21.7703,6.8032,300.7020,2013-12-14 00:00:00.0000000
1353,4,4,258,1568,2,2013-12-05 00:00:00.0000000,2013-12-14 00:00:00.0000000,21252.0000,1700.1600,531.3000,23483.4600,2013-12-14 00:00:00.0000000
1354,4,4,254,1648,5,2013-12-05 00:00:00.0000000,2013-12-14 00:00:00.0000000,142.4115,11.3929,3.5603,157.3647,2013-12-14 00:00:00.0000000
1355,4,4,257,1646,2,2013-12-05 00:00:00.0000000,2013-12-14 00:00:00.0000000,48030.6750,3842.4540,1200.7669,53073.8959,2013-12-14 00:00:00.0000000
1356,4,4,261,1672,4,2013-12-05 00:00:00.0000000,2013-12-14 00:00:00.0000000,50983.9365,4078.7149,1274.5984,56337.2498,2013-12-14 00:00:00.0000000
1357,4,4,250,1600,1,2013-12-06 00:00:00.0000000,2013-12-15 00:00:00.0000000,1276.2750,102.1020,31.9069,1410.2839,2013-12-15 00:00:00.0000000
1358,4,4,253,1522,1,2013-12-06 00:00:00.0000000,2013-12-15 00:00:00.0000000,2003.9250,160.3140,50.0981,2214.3371,2013-12-15 00:00:00.0000000
1359,4,4,255,1570,2,2013-12-06 00:00:00.0000000,2013-12-15 00:00:00.0000000,50860.4250,4068.8340,1271.5106,56200.7696,2013-12-15 00:00:00.0000000
1360,4,4,256,1516,1,2013-12-06 00:00:00.0000000,2013-12-15 00:00:00.0000000,454.8600,36.3888,11.3715,502.6203,2013-12-15 00:00:00.0000000
1361,4,4,259,1506,5,2013-12-06 00:00:00.0000000,2013-12-15 00:00:00.0000000,43878.4500,3510.2760,1096.9613,48485.6873,2013-12-15 00:00:00.0000000
1362,4,4,260,1626,2,2013-12-06 00:00:00.0000000,2013-12-15 00:00:00.0000000,7132.1250,570.5700,178.3031,7880.9981,2013-12-15 00:00:00.0000000
1363,6,4,258,1542,2,2013-12-06 00:00:00.0000000,2013-12-15 00:00:00.0000000,28343.7000,2267.4960,708.5925,31319.7885,2013-12-15 00:00:00.0000000
1364,4,4,254,1610,4,2013-12-06 00:00:00.0000000,2013-12-15 00:00:00.0000000,22516.7250,1801.3380,562.9181,24880.9811,2013-12-15 00:00:00.0000000
1365,4,4,252,1638,5,2013-12-06 00:00:00.0000000,2013-12-15 00:00:00.0000000,34644.2250,2771.5380,866.1056,38281.8686,2013-12-15 00:00:00.0000000
1366,4,4,261,1582,4,2013-12-06 00:00:00.0000000,2013-12-15 00:00:00.0000000,513.7965,41.1037,12.8449,567.7451,2013-12-15 00:00:00.0000000
1367,4,4,251,1510,5,2013-12-06 00:00:00.0000000,2013-12-15 00:00:00.0000000,143.0415,11.4433,3.5760,158.0608,2013-12-15 00:00:00.0000000
1368,4,4,253,1526,2,2013-12-06 00:00:00.0000000,2013-12-15 00:00:00.0000000,28199.3250,2255.9460,704.9831,31160.2541,2013-12-15 00:00:00.0000000
1369,4,4,255,1644,1,2013-12-06 00:00:00.0000000,2013-12-15 00:00:00.0000000,3713.3250,297.0660,92.8331,4103.2241,2013-12-15 00:00:00.0000000
1370,4,4,256,1680,5,2013-12-06 00:00:00.0000000,2013-12-15 00:00:00.0000000,63831.0750,5106.4860,1595.7769,70533.3379,2013-12-15 00:00:00.0000000
1371,4,4,259,1584,5,2013-12-06 00:00:00.0000000,2013-12-15 00:00:00.0000000,9799.6500,783.9720,244.9913,10828.6133,2013-12-15 00:00:00.0000000
1372,4,4,260,1620,5,2013-12-06 00:00:00.0000000,2013-12-15 00:00:00.0000000,5711.4750,456.9180,142.7869,6311.1799,2013-12-15 00:00:00.0000000
1373,4,4,258,1666,5,2013-12-09 00:00:00.0000000,2013-12-18 00:00:00.0000000,416.7450,33.3396,10.4186,460.5032,2013-12-18 00:00:00.0000000
1374,4,4,254,1592,2,2013-12-09 00:00:00.0000000,2013-12-18 00:00:00.0000000,97.9650,7.8372,2.4491,108.2513,2013-12-18 00:00:00.0000000
1375,4,4,257,1618,4,2013-12-09 00:00:00.0000000,2013-12-18 00:00:00.0000000,114.4710,9.1577,2.8618,126.4905,2013-12-18 00:00:00.0000000
1376,4,4,261,1612,4,2013-12-09 00:00:00.0000000,2013-12-18 00:00:00.0000000,132.6465,10.6117,3.3162,146.5744,2013-12-18 00:00:00.0000000
1377,4,4,251,1586,5,2013-12-09 00:00:00.0000000,2013-12-18 00:00:00.0000000,43878.4500,3510.2760,1096.9613,48485.6873,2013-12-18 00:00:00.0000000
1378,4,4,253,1500,1,2013-12-09 00:00:00.0000000,2013-12-18 00:00:00.0000000,418.9500,33.5160,10.4738,462.9398,2013-12-18 00:00:00.0000000
1379,4,4,255,1656,5,2013-12-09 00:00:00.0000000,2013-12-18 00:00:00.0000000,690.4485,55.2359,17.2612,762.9456,2013-12-18 00:00:00.0000000
1380,4,4,256,1572,1,2013-12-09 00:00:00.0000000,2013-12-18 00:00:00.0000000,461.7900,36.9432,11.5448,510.2780,2013-12-18 00:00:00.0000000
1381,4,4,259,1562,4,2013-12-09 00:00:00.0000000,2013-12-18 00:00:00.0000000,513.1665,41.0533,12.8292,567.0490,2013-12-18 00:00:00.0000000
1382,4,4,260,1662,2,2013-12-09 00:00:00.0000000,2013-12-18 00:00:00.0000000,37.0755,2.9660,0.9269,40.9684,2013-12-18 00:00:00.0000000
1383,4,4,258,1682,4,2013-12-09 00:00:00.0000000,2013-12-18 00:00:00.0000000,21558.0750,1724.6460,538.9519,23821.6729,2013-12-18 00:00:00.0000000
1384,4,4,254,1686,4,2013-12-09 00:00:00.0000000,2013-12-18 00:00:00.0000000,259.8435,20.7875,6.4961,287.1271,2013-12-18 00:00:00.0000000
1385,4,4,257,1684,5,2013-12-09 00:00:00.0000000,2013-12-18 00:00:00.0000000,86220.7500,6897.6600,2155.5188,95273.9288,2013-12-18 00:00:00.0000000
1386,4,4,261,1534,4,2013-12-09 00:00:00.0000000,2013-12-18 00:00:00.0000000,515.6865,41.2549,12.8922,569.8336,2013-12-18 00:00:00.0000000
1387,4,4,251,1614,5,2013-12-09 00:00:00.0000000,2013-12-18 00:00:00.0000000,533.5470,42.6838,13.3387,589.5695,2013-12-18 00:00:00.0000000
1388,4,4,253,1588,5,2013-12-09 00:00:00.0000000,2013-12-18 00:00:00.0000000,40471.2000,3237.6960,1011.7800,44720.6760,2013-12-18 00:00:00.0000000
1389,4,4,252,1622,4,2013-12-11 00:00:00.0000000,2013-12-20 00:00:00.0000000,661.8780,52.9502,16.5470,731.3752,2013-12-20 00:00:00.0000000
1390,4,4,256,1632,5,2013-12-11 00:00:00.0000000,2013-12-20 00:00:00.0000000,62092.8000,4967.4240,1552.3200,68612.5440,2013-12-20 00:00:00.0000000
1391,5,4,259,1608,5,2013-12-11 00:00:00.0000000,2013-12-20 00:00:00.0000000,5948.2500,475.8600,148.7063,6572.8163,2013-12-20 00:00:00.0000000
1392,4,4,260,1576,5,2013-12-11 00:00:00.0000000,2013-12-20 00:00:00.0000000,91117.9500,7289.4360,2277.9488,100685.3348,2013-12-20 00:00:00.0000000
1393,4,4,258,1590,1,2013-12-11 00:00:00.0000000,2013-12-20 00:00:00.0000000,525.0000,42.0000,13.1250,580.1250,2013-12-20 00:00:00.0000000
1394,4,4,254,1514,5,2013-12-11 00:00:00.0000000,2013-12-20 00:00:00.0000000,281.8935,22.5515,7.0473,311.4923,2013-12-20 00:00:00.0000000
1395,4,4,257,1498,4,2013-12-11 00:00:00.0000000,2013-12-20 00:00:00.0000000,26455.2750,2116.4220,661.3819,29233.0789,2013-12-20 00:00:00.0000000
1396,4,4,261,1674,2,2013-12-11 00:00:00.0000000,2013-12-20 00:00:00.0000000,944.3700,75.5496,23.6093,1043.5289,2013-12-20 00:00:00.0000000
1397,4,4,251,1652,4,2013-12-11 00:00:00.0000000,2013-12-20 00:00:00.0000000,51588.0750,4127.0460,1289.7019,57004.8229,2013-12-20 00:00:00.0000000
1398,4,4,253,1578,3,2013-12-11 00:00:00.0000000,2013-12-20 00:00:00.0000000,62843.5500,5027.4840,1571.0888,69442.1228,2013-12-20 00:00:00.0000000
1399,4,4,255,1538,5,2013-12-11 00:00:00.0000000,2013-12-20 00:00:00.0000000,37843.5750,3027.4860,946.0894,41817.1504,2013-12-20 00:00:00.0000000
1400,4,4,252,1556,4,2013-12-11 00:00:00.0000000,2013-12-20 00:00:00.0000000,25531.2750,2042.5020,638.2819,28212.0589,2013-12-20 00:00:00.0000000
1401,4,4,259,1554,4,2013-12-12 00:00:00.0000000,2013-12-21 00:00:00.0000000,501.1965,40.0957,12.5299,553.8221,2013-12-21 00:00:00.0000000
1402,4,4,260,1688,4,2013-12-12 00:00:00.0000000,2013-12-21 00:00:00.0000000,125.7480,10.0598,3.1437,138.9515,2013-12-21 00:00:00.0000000
1403,4,4,258,1580,5,2013-12-12 00:00:00.0000000,2013-12-21 00:00:00.0000000,150.7905,12.0632,3.7698,166.6235,2013-12-21 00:00:00.0000000
1404,4,3,250,1496,5,2013-12-12 00:00:00.0000000,2013-12-21 00:00:00.0000000,279.7830,22.3826,6.9946,309.1602,2013-12-21 00:00:00.0000000
1405,4,4,257,1494,2,2013-12-12 00:00:00.0000000,2013-12-21 00:00:00.0000000,8847.3000,707.7840,221.1825,9776.2665,2013-12-21 00:00:00.0000000
1406,4,4,261,1650,5,2013-12-12 00:00:00.0000000,2013-12-21 00:00:00.0000000,171.0765,13.6861,4.2769,189.0395,2013-12-21 00:00:00.0000000
1407,4,4,251,1654,4,2013-12-12 00:00:00.0000000,2013-12-21 00:00:00.0000000,20397.3000,1631.7840,509.9325,22539.0165,2013-12-21 00:00:00.0000000
1408,4,4,253,1664,3,2013-12-12 00:00:00.0000000,2013-12-21 00:00:00.0000000,14628.0750,1170.2460,365.7019,16164.0229,2013-12-21 00:00:00.0000000
1409,4,4,255,1678,3,2013-12-12 00:00:00.0000000,2013-12-21 00:00:00.0000000,58685.5500,4694.8440,1467.1388,64847.5328,2013-12-21 00:00:00.0000000
1410,4,4,256,1616,4,2013-12-12 00:00:00.0000000,2013-12-21 00:00:00.0000000,402.2550,32.1804,10.0564,444.4918,2013-12-21 00:00:00.0000000
1411,4,4,259,1492,4,2013-12-12 00:00:00.0000000,2013-12-21 00:00:00.0000000,501.1965,40.0957,12.5299,553.8221,2013-12-21 00:00:00.0000000
1412,4,4,260,1602,5,2013-12-12 00:00:00.0000000,2013-12-21 00:00:00.0000000,270.8055,21.6644,6.7701,299.2400,2013-12-21 00:00:00.0000000
1413,4,4,258,1540,4,2013-12-12 00:00:00.0000000,2013-12-21 00:00:00.0000000,371.2275,29.6982,9.2807,410.2064,2013-12-21 00:00:00.0000000
1414,4,4,254,1628,5,2013-12-12 00:00:00.0000000,2013-12-21 00:00:00.0000000,34644.2250,2771.5380,866.1056,38281.8686,2013-12-21 00:00:00.0000000
1415,4,4,257,1604,4,2013-12-12 00:00:00.0000000,2013-12-21 00:00:00.0000000,1839.5055,147.1604,45.9876,2032.6535,2013-12-21 00:00:00.0000000
1416,4,4,261,1690,5,2013-12-12 00:00:00.0000000,2013-12-21 00:00:00.0000000,146.2860,11.7029,3.6572,161.6461,2013-12-21 00:00:00.0000000
1417,4,4,251,1566,5,2013-12-13 00:00:00.0000000,2013-12-22 00:00:00.0000000,102.5640,8.2051,2.5641,113.3332,2013-12-22 00:00:00.0000000
1418,4,4,253,1698,5,2013-12-13 00:00:00.0000000,2013-12-22 00:00:00.0000000,150.7905,12.0632,3.7698,166.6235,2013-12-22 00:00:00.0000000
1419,4,4,255,1560,5,2013-12-13 00:00:00.0000000,2013-12-22 00:00:00.0000000,13669.4250,1093.5540,341.7356,15104.7146,2013-12-22 00:00:00.0000000
1420,4,4,256,1692,5,2013-12-13 00:00:00.0000000,2013-12-22 00:00:00.0000000,9637.1100,770.9688,240.9278,10649.0066,2013-12-22 00:00:00.0000000
1421,4,4,259,1696,5,2013-12-13 00:00:00.0000000,2013-12-22 00:00:00.0000000,39258.4500,3140.6760,981.4613,43380.5873,2013-12-22 00:00:00.0000000
1422,4,4,250,1504,1,2013-12-13 00:00:00.0000000,2013-12-22 00:00:00.0000000,551.8800,44.1504,13.7970,609.8274,2013-12-22 00:00:00.0000000
1423,4,4,258,1544,1,2013-12-13 00:00:00.0000000,2013-12-22 00:00:00.0000000,3176.2500,254.1000,79.4063,3509.7563,2013-12-22 00:00:00.0000000
1424,5,4,254,1530,2,2013-12-13 00:00:00.0000000,2013-12-22 00:00:00.0000000,28072.2750,2245.7820,701.8069,31019.8639,2013-12-22 00:00:00.0000000
1425,4,4,257,1508,1,2013-12-13 00:00:00.0000000,2013-12-22 00:00:00.0000000,37312.2750,2984.9820,932.8069,41230.0639,2013-12-22 00:00:00.0000000
1426,4,4,261,1694,1,2013-12-13 00:00:00.0000000,2013-12-22 00:00:00.0000000,7623.0000,609.8400,190.5750,8423.4150,2013-12-22 00:00:00.0000000
1427,4,4,251,1624,2,2013-12-13 00:00:00.0000000,2013-12-22 00:00:00.0000000,28297.5000,2263.8000,707.4375,31268.7375,2013-12-22 00:00:00.0000000
1428,4,4,253,1548,2,2013-12-13 00:00:00.0000000,2013-12-22 00:00:00.0000000,59.9445,4.7956,1.4986,66.2387,2013-12-22 00:00:00.0000000
1429,4,4,255,1598,5,2013-12-13 00:00:00.0000000,2013-12-22 00:00:00.0000000,222.0435,17.7635,5.5511,245.3581,2013-12-22 00:00:00.0000000
1430,4,4,256,1658,5,2013-12-13 00:00:00.0000000,2013-12-22 00:00:00.0000000,43878.4500,3510.2760,1096.9613,48485.6873,2013-12-22 00:00:00.0000000
1431,4,4,259,1536,4,2013-12-13 00:00:00.0000000,2013-12-22 00:00:00.0000000,525.7665,42.0613,13.1442,580.9720,2013-12-22 00:00:00.0000000
1432,4,4,260,1568,2,2013-12-13 00:00:00.0000000,2013-12-22 00:00:00.0000000,10914.7500,873.1800,272.8688,12060.7988,2013-12-22 00:00:00.0000000
1433,4,4,250,1648,5,2013-12-14 00:00:00.0000000,2013-12-23 00:00:00.0000000,142.4115,11.3929,3.5603,157.3647,2013-12-23 00:00:00.0000000
1434,4,4,254,1646,2,2013-12-14 00:00:00.0000000,2013-12-23 00:00:00.0000000,28794.1500,2303.5320,719.8538,31817.5358,2013-12-23 00:00:00.0000000
1435,4,4,257,1672,4,2013-12-14 00:00:00.0000000,2013-12-23 00:00:00.0000000,51807.3465,4144.5877,1295.1837,57247.1179,2013-12-23 00:00:00.0000000
1436,4,4,261,1600,1,2013-12-14 00:00:00.0000000,2013-12-23 00:00:00.0000000,1276.2750,102.1020,31.9069,1410.2839,2013-12-23 00:00:00.0000000
1437,4,4,251,1522,1,2013-12-17 00:00:00.0000000,2013-12-26 00:00:00.0000000,2003.9250,160.3140,50.0981,2214.3371,2013-12-26 00:00:00.0000000
1438,4,4,253,1570,2,2013-12-17 00:00:00.0000000,2013-12-26 00:00:00.0000000,50860.4250,4068.8340,1271.5106,56200.7696,2013-12-26 00:00:00.0000000
1439,4,4,255,1516,1,2013-12-17 00:00:00.0000000,2013-12-26 00:00:00.0000000,454.8600,36.3888,11.3715,502.6203,2013-12-26 00:00:00.0000000
1440,4,4,256,1506,5,2013-12-17 00:00:00.0000000,2013-12-26 00:00:00.0000000,43878.4500,3510.2760,1096.9613,48485.6873,2013-12-26 00:00:00.0000000
1441,4,4,259,1626,2,2013-12-17 00:00:00.0000000,2013-12-26 00:00:00.0000000,7132.1250,570.5700,178.3031,7880.9981,2013-12-26 00:00:00.0000000
1442,5,4,260,1542,2,2013-12-17 00:00:00.0000000,2013-12-26 00:00:00.0000000,28343.7000,2267.4960,708.5925,31319.7885,2013-12-26 00:00:00.0000000
1443,4,4,258,1610,4,2013-12-17 00:00:00.0000000,2013-12-26 00:00:00.0000000,22516.7250,1801.3380,562.9181,24880.9811,2013-12-26 00:00:00.0000000
1444,4,4,254,1638,5,2013-12-17 00:00:00.0000000,2013-12-26 00:00:00.0000000,34644.2250,2771.5380,866.1056,38281.8686,2013-12-26 00:00:00.0000000
1445,4,4,257,1582,4,2013-12-17 00:00:00.0000000,2013-12-26 00:00:00.0000000,364.9275,29.1942,9.1232,403.2449,2013-12-26 00:00:00.0000000
1446,4,4,261,1510,5,2013-12-17 00:00:00.0000000,2013-12-26 00:00:00.0000000,143.0415,11.4433,3.5760,158.0608,2013-12-26 00:00:00.0000000
1447,4,4,251,1526,2,2013-12-17 00:00:00.0000000,2013-12-26 00:00:00.0000000,28199.3250,2255.9460,704.9831,31160.2541,2013-12-26 00:00:00.0000000
1448,4,4,253,1644,1,2013-12-17 00:00:00.0000000,2013-12-26 00:00:00.0000000,3713.3250,297.0660,92.8331,4103.2241,2013-12-26 00:00:00.0000000
1449,4,4,255,1680,5,2013-12-17 00:00:00.0000000,2013-12-26 00:00:00.0000000,63831.0750,5106.4860,1595.7769,70533.3379,2013-12-26 00:00:00.0000000
1450,4,4,256,1584,5,2013-12-17 00:00:00.0000000,2013-12-26 00:00:00.0000000,9585.4500,766.8360,239.6363,10591.9223,2013-12-26 00:00:00.0000000
1451,4,4,252,1620,5,2013-12-17 00:00:00.0000000,2013-12-26 00:00:00.0000000,5711.4750,456.9180,142.7869,6311.1799,2013-12-26 00:00:00.0000000
1452,4,4,260,1666,5,2013-12-17 00:00:00.0000000,2013-12-26 00:00:00.0000000,273.7035,21.8963,6.8426,302.4424,2013-12-26 00:00:00.0000000
1453,4,4,258,1592,2,2013-12-18 00:00:00.0000000,2013-12-27 00:00:00.0000000,97.9650,7.8372,2.4491,108.2513,2013-12-27 00:00:00.0000000
1454,4,4,254,1618,4,2013-12-18 00:00:00.0000000,2013-12-27 00:00:00.0000000,114.4710,9.1577,2.8618,126.4905,2013-12-27 00:00:00.0000000
1455,4,4,257,1612,4,2013-12-18 00:00:00.0000000,2013-12-27 00:00:00.0000000,132.6465,10.6117,3.3162,146.5744,2013-12-27 00:00:00.0000000
1456,4,4,261,1586,5,2013-12-18 00:00:00.0000000,2013-12-27 00:00:00.0000000,43878.4500,3510.2760,1096.9613,48485.6873,2013-12-27 00:00:00.0000000
1457,4,4,250,1500,1,2013-12-18 00:00:00.0000000,2013-12-27 00:00:00.0000000,418.9500,33.5160,10.4738,462.9398,2013-12-27 00:00:00.0000000
1458,4,4,253,1656,4,2013-12-18 00:00:00.0000000,2013-12-27 00:00:00.0000000,633.7485,50.6999,15.8437,700.2921,2013-12-27 00:00:00.0000000
1459,4,4,255,1572,1,2013-12-18 00:00:00.0000000,2013-12-27 00:00:00.0000000,461.7900,36.9432,11.5448,510.2780,2013-12-27 00:00:00.0000000
1460,4,4,256,1562,4,2013-12-18 00:00:00.0000000,2013-12-27 00:00:00.0000000,364.4550,29.1564,9.1114,402.7228,2013-12-27 00:00:00.0000000
1461,4,4,259,1662,2,2013-12-18 00:00:00.0000000,2013-12-27 00:00:00.0000000,37.0755,2.9660,0.9269,40.9684,2013-12-27 00:00:00.0000000
1462,4,4,260,1682,4,2013-12-18 00:00:00.0000000,2013-12-27 00:00:00.0000000,21558.0750,1724.6460,538.9519,23821.6729,2013-12-27 00:00:00.0000000
1463,4,4,258,1686,4,2013-12-18 00:00:00.0000000,2013-12-27 00:00:00.0000000,364.4550,29.1564,9.1114,402.7228,2013-12-27 00:00:00.0000000
1464,6,4,254,1684,5,2013-12-18 00:00:00.0000000,2013-12-27 00:00:00.0000000,41048.7000,3283.8960,1026.2175,45358.8135,2013-12-27 00:00:00.0000000
1465,4,4,252,1534,4,2013-12-18 00:00:00.0000000,2013-12-27 00:00:00.0000000,713.7900,57.1032,17.8448,788.7380,2013-12-27 00:00:00.0000000
1466,4,4,261,1614,5,2013-12-18 00:00:00.0000000,2013-12-27 00:00:00.0000000,564.8265,45.1861,14.1207,624.1333,2013-12-27 00:00:00.0000000
1467,4,4,251,1588,5,2013-12-18 00:00:00.0000000,2013-12-27 00:00:00.0000000,40471.2000,3237.6960,1011.7800,44720.6760,2013-12-27 00:00:00.0000000
1468,4,4,253,1622,4,2013-12-18 00:00:00.0000000,2013-12-27 00:00:00.0000000,136.3320,10.9066,3.4083,150.6469,2013-12-27 00:00:00.0000000
1469,4,4,255,1632,5,2013-12-19 00:00:00.0000000,2013-12-28 00:00:00.0000000,62092.8000,4967.4240,1552.3200,68612.5440,2013-12-28 00:00:00.0000000
1470,4,4,256,1608,5,2013-12-19 00:00:00.0000000,2013-12-28 00:00:00.0000000,5948.2500,475.8600,148.7063,6572.8163,2013-12-28 00:00:00.0000000
1471,4,4,259,1576,5,2013-12-19 00:00:00.0000000,2013-12-28 00:00:00.0000000,91117.9500,7289.4360,2277.9488,100685.3348,2013-12-28 00:00:00.0000000
1472,4,4,260,1590,1,2013-12-19 00:00:00.0000000,2013-12-28 00:00:00.0000000,525.0000,42.0000,13.1250,580.1250,2013-12-28 00:00:00.0000000
1473,4,4,258,1514,3,2013-12-19 00:00:00.0000000,2013-12-28 00:00:00.0000000,1721.7900,137.7432,43.0448,1902.5780,2013-12-28 00:00:00.0000000
1474,4,4,254,1498,4,2013-12-19 00:00:00.0000000,2013-12-28 00:00:00.0000000,26455.2750,2116.4220,661.3819,29233.0789,2013-12-28 00:00:00.0000000
1475,4,4,257,1674,2,2013-12-19 00:00:00.0000000,2013-12-28 00:00:00.0000000,944.3700,75.5496,23.6093,1043.5289,2013-12-28 00:00:00.0000000
1476,5,4,261,1652,4,2013-12-19 00:00:00.0000000,2013-12-28 00:00:00.0000000,51588.0750,4127.0460,1289.7019,57004.8229,2013-12-28 00:00:00.0000000
1477,4,4,251,1578,3,2013-12-19 00:00:00.0000000,2013-12-28 00:00:00.0000000,62843.5500,5027.4840,1571.0888,69442.1228,2013-12-28 00:00:00.0000000
1478,4,4,253,1538,5,2013-12-19 00:00:00.0000000,2013-12-28 00:00:00.0000000,37843.5750,3027.4860,946.0894,41817.1504,2013-12-28 00:00:00.0000000
1479,4,4,255,1556,4,2013-12-19 00:00:00.0000000,2013-12-28 00:00:00.0000000,25531.2750,2042.5020,638.2819,28212.0589,2013-12-28 00:00:00.0000000
1480,4,4,256,1554,4,2013-12-19 00:00:00.0000000,2013-12-28 00:00:00.0000000,358.6275,28.6902,8.9657,396.2834,2013-12-28 00:00:00.0000000
1481,4,4,259,1688,4,2013-12-19 00:00:00.0000000,2013-12-28 00:00:00.0000000,125.7480,10.0598,3.1437,138.9515,2013-12-28 00:00:00.0000000
1482,4,4,260,1580,5,2013-12-19 00:00:00.0000000,2013-12-28 00:00:00.0000000,150.7905,12.0632,3.7698,166.6235,2013-12-28 00:00:00.0000000
1483,4,4,258,1496,5,2013-12-19 00:00:00.0000000,2013-12-28 00:00:00.0000000,416.7450,33.3396,10.4186,460.5032,2013-12-28 00:00:00.0000000
1484,4,4,254,1494,2,2013-12-19 00:00:00.0000000,2013-12-28 00:00:00.0000000,8847.3000,707.7840,221.1825,9776.2665,2013-12-28 00:00:00.0000000
1485,4,4,257,1650,5,2013-12-20 00:00:00.0000000,2013-12-29 00:00:00.0000000,171.0765,13.6861,4.2769,189.0395,2013-12-29 00:00:00.0000000
